Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Atributos AI-PAVE-BR,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Atributos Multimídia,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
id,product_type,,,extracted_attributes,conectividade_ol,marca_ol,potencia_ol,tipo_ol,voltagem_ol,caracteristicas_ol,tamanho_do_woofer_ol,conexoes_ol,material_ol,formato_ol,composicao_ol,recursos_ol,conectividade_llm,marca_llm,potencia_llm,tipo_llm,voltagem_llm,caracteristicas_llm,tamanho_do_woofer_llm,conexoes_llm,material_llm,formato_llm,composicao_llm,recursos_llm,marca,conectividade,potencia,tipo,voltagem,tamanho_do_woofer,conexoes,funcionamento da caixa
olistsp||OSPTDJA1F8ULNJT0,Caixa de Som,Caixa De Som Bluetooth Portátil Rádio Fm Micro Sd DBh1064,"Aparelho Receptor de Radiodifusão Dbh1064Potência: 6W RMSAlimentação: 5Vdc (Via Porta USB)Capacidade de bateria interna: 800mAFrequência de Resposta: 150 15000HzImpedância: 2OhmsSensibilidade: 80dBDiâmetro do Alto-falante: 7,5cmDimensões: 11,5x13,5x10 cmCaracterísticasConexão Blueto v.3.0Entradas para Pendrive, Cartão Micro SDSom Hi-Fi de alta qualidadeRádio FM integradoCaixa em madeira MDFFácil instalação e utilizaçãoIdeal para PCs, Notebooks, Smartphones, Tablets, TVs, MP3, e MP4 PlayersPortátil, possui alça para transporteBateria interna de excelente autonomia","{""caracteristicas"":""Bluetooth, Micro SD, Rádio FM"",""conectividade"":""Bluetooth"",""marca"":""Grasep"",""potencia"":""6 W"",""tamanho_do_woofer"":""5\"""",""tipo"":""Portátil"",""voltagem"":""5 V""}",Bluetooth,Grasep,6 W,Portátil,5 V,"Bluetooth, Micro SD, Rádio FM","5""",,,,,,Bluetooth,Não informado,6W RMS,Caixa de Som,5Vdc,Conexão Blueto v30Entradas para Pendrive Cartão Micro SDSom Hi-Fi de alta qualidadeRádio FM integradoCaixa em madeira MDFFácil instalação e utilizaçãoIdeal para PCs Notebooks Smartphones Tablets TVs MP3 e MP4 PlayersPortátil possui alça para transporteBateria interna de excelente autonomia,75cm,Porta USB,Madeira,Não informado,Não informado,Rádio FM,Grasep,Bluetooth,12W,Portátil,5V,"7.5""","USB, SD",Ativo
021comerciodesom||15504702411,Caixa de Som,Espelho Metalico 2 Furos Speakon Caixa Som Tomadão Ludovico,Espelho Metalico 2 Furos Speakon Caixa Som Tomadão Ludovico<br> <br>Quantidade de Conector: 2<br>Medidas externas<br> Comprimento 155 mm<br> Altura: 97 mm<br> <br> Medidas internas para furação na caixa<br> <br> Comprimento: 122 mm<br> Altura: 67 mm<br> <br>Para caixas de som<br>Valor unitário<br>Não acompanha conectores nem parafuso.,"{""tipo"":""Caixa""}",,,,Caixa,,,,,,,,,Não informado,Ludovico,Não informado,Caixa de Som,Não informado,2 Furos Speakon,Não informado,Speakon,Metalico,Não informado,Não informado,Não informado,espelho,,,,,,,
oliststore||MGLPZF9FDBGB5NF8,Caixa de Som,Caixa Som Karaokê Adulto Bluetooth Microfone Sem Fio Luz Led,"Caixa de Som Karaokê Adulto Bluetooth Microfone Sem Fio Com Luz LED Para Diversão Desfrute de som de alta qualidade em qualquer lugar, sem fios, graças à conectividade Bluetooth e surpreenda seus amigos com a função exclusiva de mudança de voz, adicionando ainda mais diversão às suas festas Sua bateria recarregável proporciona longas horas de entretenimento, e a portabilidade permite levar a festa para onde você for. Seja o destaque com este incrível combo de caixa de som e microfone, tornando cada encontro uma experiência memorável. Especificações - Caixa de som: - Possui Led - Opção RGB ou alterando entre 6 cores; - Bateria: recarregável; - Sem fio: possui conexão Bluetooth que elimina a necessidade de cabos; - Alça acoplada; - Entradas: auxiliar, TF, USB e para carregador. Especificações - Microfone: - Bateria recarregável; - Possui botão: liga/desliga - ajuste de eco e botão de regulagem de volume; - Possui 5 modos de voz. Itens Inclusos: 1x Caixinha de som Bluetooth; 1x Microfone; 1x Cabo USB; 1x Manual. Aviso legal A duração da bateria depende do uso que se dê ao produto.Homologação Anatel: 025931304858",,,,,,,,,,,,,,Bluetooth,Não informado,Não informado,Karaokê,Não informado,"Sem fio, Bluetooth, Led RGB, Bateria recarregável, Alça acoplada, Entradas auxiliar TF USB e para carregador",Não informado,"Bluetooth, Auxiliar, TF, USB",Não informado,Não informado,Não informado,"Microfone sem fio, Mudança de voz, 5 modos de voz, Ajuste de eco, Regulagem de volume",Laurus,Bluetooth,5W,Mini,Bivolt,,"Auxiliar, USB",
tokyosom||1829,Caixa de Som,Par de Caixa De Som Acústica Jbl C621p - Preta c/nf,"JBL - Caixas Acústicas 6"" 50W Rms<br> <br>A Caixa Acústica Jbl Selenium Ambientare C621P duas vias compactada, A Caixa Jbl Selenium C621P é ideal para sonorização ambiente. Fácil instalação e ótima integração com o ambiente. Injetada em plástico e tela frontal em alumínio.<br> <br>Esse alto desempenho é conseguido através de um woofer com cone de polipropileno e bobina de grande excursão e um tweeter com diafragma em PEI, o que dá ao tweeter um alto desempenho. O woofer é acoplado através de um divisor de frequências interno, especial para cada modelo, desenvolvidos com componentes de alta fidelidade.<br> <br>A forma da Caixa Acústica Som Ambiente 50W C621P JBL sem paredes paralelas propicia uma resposta em frequência plena e suave, além deste design permitir uma ótima integração da caixa com qualquer ambiente.<br>Características<br>Acabamento: Injetada em Plástico e tela frontal em alumínio, Material ABS<br>Alto Falantes: 1 x Woofer 6"" / 1 x Tweeter 1""<br>Potência: 50W RMS<br>Impedância: 8 Ohms<br>Sensibilidade (1W/1m): 90 dB SPL<br>Resposta Frequência:85 Hz a 20 KHz<br>Dimensões (AxLxP): 28,5cm X 21,5cm X 25,5cm<br>Peso: 3,225 kg<br>Cor: Preto<br> <br>","{""marca"":""JBL"",""potencia"":""50 W"",""tipo"":""Acústica""}",,JBL,50 W,Acústica,,,,,,,,,Não informado,JBL,50W RMS,Caixa Acústica,Não informado,Duas vias compactada,6,Não informado,ABS,Não informado,Não informado,Não informado,JBL,,50W,,,"6""",,Acústica
shoppratico||9017662,Caixa de Som,Caixa De Som Portátil Bluetooth JBL Partybox 110 Resistente A Água Led 160W RMS,"<p>Comece uma festa com um som poderoso e um show de luzes dinâmico</p><p>Leve uma dimensão totalmente nova para qualquer festa com as exclusivas luzes dinâmicas de LED, sincronizadas com o som poderoso e graves profundos da PartyBox 110. Leve a PartyBox aonde quer que você vá com o design à prova de respingos e conecte uma guitarra/violão e microfone para ter uma experiência imersiva definitiva. Com o Bass Boost e o potente som JBL Original Pro Sound, seus amigos não apenas ouvem a música, eles sentirão as 12 horas de reprodução mantendo a festa agitada o dia todo ou a noite toda. Use o aplicativo PartyBox para ter controle total enquanto transmite suas músicas sem fio.</p><p><br></p><p>Especificações Gerais</p><p>Transdutores: 2 x 154,6 mm / woofer de 5,25"", 2 x 55 mm / tweeter de 2,25""</p><p>Potência de saída: 160 W RMS</p><p>Tensão de entrada: 100 V - 240 V / 50 / 60 Hz</p><p>Resposta de frequência: 45 Hz - 20 KHz (-6dB)</p><p>Relação sinal-ruído: &gt; 80 dB</p><p><br></p><p>Dimensões</p><p>Dimensões (L × A × P): 295 mm x 568 mm x 300 mm</p><p>Peso: 10,84 kg</p><p><br></p><p>Especificações de Controle e Conexão</p><p>Formato USB: FAT16 e FAT32</p><p>Formato de arquivo USB: .mp3, .wma, .wav</p><p>Carregamento USB: 5 V / 2,1 A (máximo)</p><p>Tipo de cabo: cabo de alimentação CA</p><p>Comprimento do cabo: 2000 mm/78,7 ""</p><p>Versão Bluetooth®: 5.1</p><p>Perfil Bluetooth®: A2DP 1.3 e AVRCP 1.6</p><p>Intervalo de frequência de transmissão Bluetooth®: 2,4 GHz a 2,4835 GHz</p><p>Potência de transmissão Bluetooth®: = 15 dBm (EIRP)</p><p>Modulação do transmissor Bluetooth®: GFSK, p/4 DQPSK e 8DPSK</p><p><br></p><p>Bateria</p><p>Tipo de bateria: Polímero de íon-lítio 36 Wh</p><p>Tempo de carga da bateria: 3,5 horas</p><p>Duração de reprodução da música: até 12 horas</p><p><br></p><p>Qual o conteúdo da caixa?</p><p>1 JBL PartyBox 110</p><p>Cabo de energia CA (o plugue CA e a quantidade variam conforme a região)</p><p>1 guia de início rápido</p><p>1 certificado de segurança</p><p>1 cartão de garantia</p>","{""conectividade"":""Bluetooth"",""marca"":""JBL"",""potencia"":""160 W"",""tamanho_do_woofer"":""12\"""",""tipo"":""Portátil""}",Bluetooth,JBL,160 W,Portátil,,,"12""",,,,,,Bluetooth,JBL,160W RMS,Portátil,100 V - 240 V,"Resistente à água, LED, Bass Boost, JBL Original Pro Sound",2 x 1546 mm  woofer de 525,"USB, Bluetooth, Entrada para Guitarra/Violão, Entrada para Microfone",Não informado,Não informado,Não informado,"12 horas de reprodução, aplicativo PartyBox, luzes dinâmicas de LED sincronizadas com o som",JBL,Bluetooth,160W,Portátil,110V,"12""","USB, SD",
olistplus||OPMZV6TVE19AYU5X,Caixa de Som,Caixa De Som Echo Dot 5 G Para Empresa,"Caixa de Som Echo Dot 5 G para empresa Echo Dot 5th Gen com assistente virtual charcoal Junte-se ao mundo da inteligência artificial com a de Quinta geração Echo Dot 5th Gen que oferece soluções para automatizar algumas tarefas no seu lar. acompanha vocêA vantagem deste assistente virtual é que ele tem uma melhor integração com todos os serviços e dispositivos da . Você precisa de ajuda com suas tarefas diárias O organizará a sua rotina, dará as notícias, conferir o tempo e muito mais. Controle inteligente do seu larLigar e desligar as luzes, abrir portas, controlar o aquecedor ou ligar a TV, são algumas das muitas tarefas que você poderá automatizar com este único produto. Você só precisa conectar o alto-falante a qualquer dispositivo que dão certo para desfrutar de uma nova forma de interagir com os espaços. Sistema de áudio multi-roomEste inovador sistema de áudio permite compartilhar música ou fer anúncios em diferentes salas e ao mesmo tempo. Exige apenas que você conecte os dispositivos smart que dão certo entre si. , alexia , aleqisia , caixa de som inteligente , caxa de som que fala , caixa de som inteligemte , caixa de son ismarte , caixa di son ismart Homologação Anatel: 046121500160","{""tamanho_do_woofer"":""5\"""",""tipo"":""Caixa""}",,,,Caixa,,,"5""",,,,,,Não informado,Echo,Não informado,Caixa de Som,Não informado,"Assistente virtual, Controle inteligente do seu lar, Sistema de áudio multi-room",Não informado,Não informado,Não informado,Não informado,Não informado,Alexa,smart speaker,,,,,,,
olistsp||OSPVV4LYBQM1TYLP,Caixa de Som,Caixa De Som Bluetooth Kapbom,Descrição CARACTERÍSTICA:- Modos de conexão: Rádio fm; usb; Bluetooth; Cartão de memória tf.- Possui entrada para Microfone.- Potência 10W- Leds que trocam de cor e movimentam com a música.- Bateria recarregável- Duração da bateria: 2-3 horas- Tempo de carregamento da bateria: 2 horas.- Possui equalizador de Som Ficha técnica:- Distância da conexão: 10 m- Canal: Estéreo 2.0- Potência de saída: 10W rms- Resposta de frequência: 20Hz-20KHz- Tamanho do alto-falante: 3 polegadas- Capacidade de carga: 1800mAh- Tensão de carregamento da bateria: 5v (usb) (cabo incluso)- Duração da bateria: 2-3 horas- Tempo de carregamento da bateria: 2 horas.- Peso: 650g O que você vai receber em casa:1x Caixa de Som Kapbom KA-89011x Cabo carregador1x Manuel de instruçãoHomologação Anatel: 025931304858,"{""caracteristicas"":""Bateria Recarregável"",""conectividade"":""Áudio Estéreo, Bluetooth, USB"",""marca"":""Kapbom"",""tipo"":""Caixa"",""voltagem"":""5 V""}","Áudio Estéreo, Bluetooth, USB",Kapbom,,Caixa,5 V,Bateria Recarregável,,,,,,,Bluetooth,Kapbom,10W,Caixa de Som,Não informado,Modos de conexão Rádio fm usb Bluetooth Cartão de memória tf- Possui entrada para Microfone- Potência 10W- Leds que trocam de cor e movimentam com a música- Bateria recarregável- Duração da bateria 2-3 horas- Tempo de carregamento da bateria 2 horas- Possui equalizador de Som,3 polegadas,Entrada para Microfone,Não informado,Não informado,Não informado,"Rádio fm, USB, Bluetooth, Cartão de memória tf, entrada para Microfone, Leds que trocam de cor e movimentam com a música, Bateria recarregável, equalizador de Som",Kapbom,Bluetooth,10W,,5V,"3""",USB,
pafeletroltda||3822317,Caixa de Som,"Caixa de Som para Teto Revel C283SG 8"" - Branco (Unidade)","A Caixa de Som para Teto Revel C283SG 8"" é um alto-falante embutido no teto, projetado para fornecer áudio de alta qualidade em ambientes residenciais ou comerciais. Aqui estão algumas características do produto:- Design discreto e elegante na cor branca, que se integra facilmente à decoração do ambiente.- Possui um alto-falante de 8 polegadas que oferece uma reprodução de som nítida e potente.- Ideal para instalação em tetos, proporcionando uma distribuição uniforme do som pelo ambiente.- Pode ser utilizado em sistemas de som surround, home theaters ou sistemas de áudio multiroom.- Potência nominal de 50 watts RMS e impedância de 8 ohms.- Resposta de frequência ampla que vai de 45Hz a 20kHz, permitindo a reprodução fiel dos graves, médios e agudos.Essas são algumas das características da Caixa de Som para Teto Revel C283SG 8"". É importante verificar as especificações técnicas detalhadas do produto antes da compra para garantir que atenda às suas necessidades específicas.",{},,,,,,,,,,,,,Não informado,Revel,50 watts RMS,Caixa de Som para Teto,Não informado,Design discreto e elegante na cor branca que se integra facilmente à decoração do ambiente- Possui um alto-falante de 8 polegadas que oferece uma reprodução de som nítida e potente- Ideal para instalação em tetos proporcionando uma distribuição uniforme do som pelo ambiente- Pode ser utilizado em sistemas de som surround home theaters ou sistemas de áudio multiroom- Potência nominal de 50 watts RMS e impedância de 8 ohms- Resposta de frequência ampla que vai de 45Hz a 20kHz permitindo a reprodução fiel dos graves médios e agudos,8 polegadas,Não informado,Não informado,Não informado,Não informado,Não informado,Revel,,50W,,,"8""",,
grupoduascabecasmetavel||3993644,Caixa de Som,Caixa de som Speaker Xtech Augury XTS-420 - Negro,"A caixa de som Speaker Xtech Augury XTS-420 é um dispositivo de áudio portátil que oferece uma experiência sonora imersiva e de alta qualidade. Abaixo estão algumas características e descrições do produto:- **Design elegante**: A caixa de som possui um design moderno e elegante, com acabamento em negro que se destaca visualmente.- **Conectividade**: Permite conectar facilmente dispositivos compatíveis para reproduzir música sem fio.- **Potência de saída**: Com potência de saída de X watts, proporciona um som nítido e potente para uma experiência auditiva envolvente.- **Bateria recarregável**: Possui bateria interna recarregável que oferece horas de reprodução contínua, ideal para uso em ambientes internos e externos.- **Controles intuitivos**: Os controles são fáceis de usar, permitindo ajustar o volume, trocar faixas e atender chamadas telefônicas com facilidade.- **Compatibilidade**: É compatível com uma variedade de dispositivos, como smartphones, tablets, laptops e outros dispositivos.- **Portabilidade**: Com um design compacto e leve, a caixa de som é fácil de transportar para onde quer que você vá, tornando-a ideal para viagens e atividades ao ar livre.Essas são algumas das principais características da Caixa de som Speaker Xtech Augury XTS-420. Ela é uma ótima opção para quem busca um dispositivo de áudio versátil e com excelente qualidade sonora.","{""marca"":""X-Tech"",""tipo"":""Portátil""}",,X-Tech,,Portátil,,,,,,,,,Sem fio,Xtech,X watts,Caixa de Som,Não informado,"Design elegante, Conectividade, Potência de saída, Bateria recarregável, Controles intuitivos, Compatibilidade, Portabilidade",Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,X-Tech,Bluetooth,10W,Portátil,,,,
vgshop||2141720242,Caixa de Som,Caixa De Som Bluetooth Onyx Studio 8 Preta Harman Kardon Cor Preto 110v/220v,"<p>Caixa De Som Bluetooth Onyx Studio 8 Preto Bivolt 50 W Harman Kardon HKOS8BLKBR</p><p><br></p><p>Onde a pureza do som e a elegância do design se encontram.</p><p>Crie sua própria vibe com o Harman Kardon Onyx Studio 8. Elegante e sustentável, foi desenvolvido com materiais reciclados, combinando opções ecológicas e um magnífico design. Use a elegante alça de alumínio anodizado para levar o seu Harman Kardon para onde você quiser. Ao levar a caixa de som ligada de um ambiente para outro, o Onyx Studio 8, calibra automaticamente, para otimizar o desempenho do áudio. Você poderá usar o Bluetooth facilmente para emparelhar dois dispositivos e revezar a reprodução de suas músicas favoritas. Ou emparelhe duas caixas de som, Onyx Studio 8, sem fio para uma experiência de som estéreo ampla e ainda mais incrível. Seja fazendo conferências o dia todo, com chamadas de viva-voz e com grande nitidez, ou simplesmente relaxando com a sua playlist favorita, a bateria, com até 8 horas de duração, significa que você nunca perderá nenhum detalhe.</p><p><br></p><p>Características:</p><p>Desempenho de som superior. A incomparável engenharia acústica da Harman Kardon oferece um som rico que preenche qualquer ambiente, seja ouvindo sua música favorita ou fazendo teleconferências com extrema nitidez.</p><p>Design elegante. Feito com materiais premium, o Onyx Studio 8 combina perfeitamente com a sua vida e a sua casa. A elegante alça de alumínio anodizado, que funciona como uma base robusta, permite que você leve facilmente de um ambiente para outro.</p><p>Sintonia automática. Desfrute de sons perfeitos onde quer que você leve a música. Quando você liga, o Onyx Studio 8 calibra automaticamente de acordo com o seu ambiente, garantindo o melhor som possível, não importa onde você o coloque.</p><p>Transmissão bluetooth por até 8 horas. O onyx studio 8 combina perfeitamente com qualquer dispositivo bluetooth para um áudio aprimorado e extraordinário. e como a musica deve ser compartilhada, você pode alternar suas playlists com qualquer pessoa conectando simultaneamente dois dispositivos ao auto-falante. com até 8 horas de bateria e sem precisar de cabos de energia.</p><p>Materiais ecológicos. O onyx 8 é feito com plástico recliclado. o tecido da grade do alto-falante foi desenvolvido com fios de poliéster reciclado, e nossa embalagem à base de papel é feita com papel certificado pelo FSC, essas escolhas reduzem o impacto ambiental.</p><p>Melhore ainda mais o som estéreo com duas caixas de som. Transforme sua celebração de forma rápida e fácil em um palco sonoro mais amplo e ainda mais incrivel, emparelhando duas caixas de som sem fio Onyx Studio 8.</p><p>Chamadas nítidas. Projetado com um microfone duplo integrado para clareza de voz de campo distante, o Onyx Studio 8 ajuda você a desfrutar de chamadas em viva-voz nítidas de praticamente qualquer lugar na sala.</p><p><br></p><p>Especificações:</p><p>Marca: Harman Kardon</p><p>Cor: Preto</p><p>Versão do Bluetooth®: 5.2</p><p>Relação sinal-ruído: &gt; 80 dB</p><p>Perfil de Bluetooth®: A2DP 1.3, AVRCP 1.6</p><p>Potência nominal de saída: 50W RMS</p><p>Fonte de alimentação: AC 100 – 240 V, 50/60 Hz</p><p>Resposta de frequência: 50 Hz - 20 kHz (-6dB)</p><p>Intervalo de frequência do transmissor Bluetooth®: 2400 MHz – 2483.5 MHz</p><p>Potência do transmissor Bluetooth®: = 12 dBm (EIRP)</p><p>Modulação do transmissor Bluetooth®: GFSK, p/4 DQPSK, 8DPSK</p><p>Transdutores: 1 Woofer de 120 mm, Tweeter 2 de 20 mm</p><p>Tipo da bateria: Bateria de polímero íon-lítio de 11,70 Wh</p><p>Tempo de carga da bateria: 5 horas</p><p>Tempo de reprodução de música: Até 8 horas, dependendo do volume e do conteúdo do áudio.</p><p><br></p><p>Dimensões do produto:</p><p>(CxLxA): 312 x 275,8 x 163,8 mm</p><p>Peso do produto: 3,520kg</p><p><br></p><p>Conteúdo da embalagem:</p><p>1 Onyx Studio 8</p><p>1 Cabo de alimentação</p><p>1 Materiais impressos</p><p><br></p><p>Garantia do produto:</p><p>12 Meses pelo fabricante.</p>","{""conectividade"":""Bluetooth"",""marca"":""Harman Kardon"",""potencia"":""50 W"",""voltagem"":""Bivolt""}",Bluetooth,Harman Kardon,50 W,,Bivolt,,,,,,,,Bluetooth,Harman Kardon,50W RMS,Caixa de Som,110v220v,"Desempenho de som superior, Design elegante, Sintonia automática, Transmissão bluetooth por até 8 horas, Materiais ecológicos, Melhore ainda mais o som estéreo com duas caixas de som, Chamadas nítidas",120 mm,Não informado,"Plástico reciclado, Tecido de poliéster reciclado, Alumínio anodizado",Não informado,Não informado,"Bluetooth 5.2, Relação sinal-ruído gt 80 dB, Perfil de Bluetooth A2DP 1.3 AVRCP 1.6, Fonte de alimentação AC 100  240 V 50/60 Hz, Resposta de frequência 50 Hz - 20 kHz -6dB, Intervalo de frequência do transmissor Bluetooth 2400 MHz  2483.5 MHz, Potência do transmissor Bluetooth  12 dBm EIRP, Modulação do transmissor Bluetooth GFSK p4 DQPSK 8DPSK, Tweeter 2 de 20 mm, Bateria de polímero íon-lítio de 1170 Wh, Tempo de carga da bateria 5 horas, Tempo de reprodução de música Até 8 horas dependendo do volume e do conteúdo do áudio, Dimensões do produto 312 x 275.8 x 163.8 mm, Peso do produto 3.520kg",Harman Kardon,Bluetooth,50W,Portátil,Bivolt,"12""",SD,Acústica
oliststore||MGLJH8FM8D88H4KK,Caixa de Som,Caixa De Som Assistente Pessoal Echo Dot 5 Geração,"Caixa de Som Assistente Pessoal Echo Dot 5 Geração Echo Dot 5th Gen com assistente virtual charcoal Junte-se ao mundo da inteligência artificial com a de Quinta geração Echo Dot 5th Gen que oferece soluções para automatizar algumas tarefas no seu lar. acompanha vocêA vantagem deste assistente virtual é que ele tem uma melhor integração com todos os serviços e dispositivos da . Você precisa de ajuda com suas tarefas diárias O organizará a sua rotina, dará as notícias, conferir o tempo e muito mais. Controle inteligente do seu larLigar e desligar as luzes, abrir portas, controlar o aquecedor ou ligar a TV, são algumas das muitas tarefas que você poderá automatizar com este único produto. Você só precisa conectar o alto-falante a qualquer dispositivo que dão certo para desfrutar de uma nova forma de interagir com os espaços. Sistema de áudio multi-roomEste inovador sistema de áudio permite compartilhar música ou fer anúncios em diferentes salas e ao mesmo tempo. Exige apenas que você conecte os dispositivos smart que dão certo entre si. , alexia , aleqisia , caixa de som inteligente , caxa de som que fala , caixa de som inteligemte , caixa de son ismarte , caixa di son ismart Homologação Anatel: 046121500160","{""marca"":""A.R Variedades Mt"",""tamanho_do_woofer"":""5\"""",""tipo"":""Caixa""}",,A.R Variedades Mt,,Caixa,,,"5""",,,,,,Não informado,Echo,Não informado,Caixa de Som,Não informado,"Assistente Pessoal, Inteligência Artificial, Automatização de tarefas, Integração com serviços e dispositivos, Controle inteligente do lar, Sistema de áudio multi-room",Não informado,Não informado,Não informado,Não informado,Não informado,"Assistente virtual, Automatização de tarefas, Controle inteligente do lar, Sistema de áudio multi-room",smart speaker,,,,,,,
olistsp||OSPH4U8R21XBRMUS,Caixa de Som,Caixa Som Karaokê Portátil Bluetooth Microfone Sem Fio Led,"Caixa de Som Karaokê Portátil Bluetooth Microfone Sem Fio Com Led Rgb Desfrute de som de alta qualidade em qualquer lugar, sem fios, graças à conectividade Bluetooth e surpreenda seus amigos com a função exclusiva de mudança de voz, adicionando ainda mais diversão às suas festas Sua bateria recarregável proporciona longas horas de entretenimento, e a portabilidade permite levar a festa para onde você for. Seja o destaque com este incrível combo de caixa de som e microfone, tornando cada encontro uma experiência memorável. Especificações - Caixa de som: - Possui Led - Opção RGB ou alterando entre 6 cores; - Bateria: recarregável; - Sem fio: possui conexão Bluetooth que elimina a necessidade de cabos; - Alça acoplada; - Entradas: auxiliar, TF, USB e para carregador. Especificações - Microfone: - Bateria recarregável; - Possui botão: liga/desliga - ajuste de eco e botão de regulagem de volume; - Possui 5 modos de voz. Itens Inclusos: 1x Caixinha de som Bluetooth; 1x Microfone; 1x Cabo USB; 1x Manual. Aviso legal A duração da bateria depende do uso que se dê ao produto.Homologação Anatel: 025931304858","{""caracteristicas"":""Karaokê"",""conectividade"":""Bateria Recarregável, Karaokê,Microfone, Rádio FM"",""tamanho_do_woofer"":""5\"""",""tipo"":""Karaokê""}","Bateria Recarregável, Karaokê,Microfone, Rádio FM",,,Karaokê,,Karaokê,"5""",,,,,,Bluetooth,Não informado,Não informado,Karaokê,Não informado,"Sem fio, Bluetooth, Led RGB, bateria recarregável, alça acoplada, entradas auxiliar TF USB e para carregador, mudança de voz",Não informado,"Bluetooth, auxiliar, TF, USB",Não informado,Portátil,Não informado,"Led RGB, mudança de voz",Bivena,Bluetooth,5W,Portátil,Bivolt,,"Auxiliar, USB",
eletromassa||2874665260,Caixa de Som,Caixa De Som Multimídia Usb E P2 6w 2 Polegadas (par) notebook pc,"<p>A Caixa De Som Multimídia Usb E P2 6w 2 Polegadas (par) é uma excelente opção para você que busca boa qualidade de áudio e não quer ter preocupações com ruídos ou distorções. Apesar de compacta, possui um som bem potente e satisfatório, tendo a saída de 3w em cada caixa.</p><p>compatível pc, mp3, mp4, notebook</p><p><br></p><p>Especificações:</p><p><br></p><p>Conexão: USB, P2</p><p>Potência de saída: 3w x2</p><p>Tamanho do alto-falante: 2"" x2</p><p>Frequência: 100Hz-18Khz</p><p>Cores: Preto</p><p>Sensibilidade: 45db</p><p>Entrada: Estéreo de 3.5mm</p><p>Conteúdo da Embalagem: 1 Par de Caixas De Som Multimídia Usb E P2 6w 2 Polegadas.</p>","{""potencia"":""3 W""}",,,3 W,,,,,,,,,,"USB, P2",Não informado,6w,Multimídia,Não informado,"Som potente, sem ruídos ou distorções",2 Polegadas,"USB, P2",Não informado,Não informado,Não informado,Entrada Estéreo de 35mm,Lelong,,6W,Mini,,"2""","USB, P2",
